UNITID,PRGMOFR,CIPCODE1,XCIPTUI1,CIPTUIT1,XCIPSUP1,CIPSUPP1,XCIPLGT1,CIPLGTH1,PRGMSR1,XMTHCMP1,MTHCMP1,XWKCMP1,WKCMP1,XLNAYHR1,LNAYHR1,XLNAYWK1,LNAYWK1,XCHG1PY0,CHG1PY0,XCHG1PY1,CHG1PY1,XCHG1PY2,CHG1PY2,XCHG1PY3,CHG1PY3,XCHG4PY0,CHG4PY0,XCHG4PY1,CHG4PY1,XCHG4PY2,CHG4PY2,XCHG4PY3,CHG4PY3,XCHG5PY0,CHG5PY0,XCHG5PY1,CHG5PY1,XCHG5PY2,CHG5PY2,XCHG5PY3,CHG5PY3,XCHG6PY0,CHG6PY0,XCHG6PY1,CHG6PY1,XCHG6PY2,CHG6PY2,XCHG6PY3,CHG6PY3,XCHG7PY0,CHG7PY0,XCHG7PY1,CHG7PY1,XCHG7PY2,CHG7PY2,XCHG7PY3,CHG7PY3,XCHG8PY0,CHG8PY0,XCHG8PY1,CHG8PY1,XCHG8PY2,CHG8PY2,XCHG8PY3,CHG8PY3,XCHG9PY0,CHG9PY0,XCHG9PY1,CHG9PY1,XCHG9PY2,CHG9PY2,XCHG9PY3,CHG9PY3,CIPCODE2,XCIPTUI2,CIPTUIT2,XCIPSUP2,CIPSUPP2,XCIPLGT2,CIPLGTH2,PRGMSR2,XMTHCMP2,MTHCMP2,CIPCODE3,XCIPTUI3,CIPTUIT3,XCIPSUP3,CIPSUPP3,XCIPLGT3,CIPLGTH3,PRGMSR3,XMTHCMP3,MTHCMP3,CIPCODE4,XCIPTUI4,CIPTUIT4,XCIPSUP4,CIPSUPP4,XCIPLGT4,CIPLGTH4,PRGMSR4,XMTHCMP4,MTHCMP4,CIPCODE5,XCIPTUI5,CIPTUIT5,XCIPSUP5,CIPSUPP5,XCIPLGT5,CIPLGTH5,PRGMSR5,XMTHCMP5,MTHCMP5,CIPCODE6,XCIPTUI6,CIPTUIT6,XCIPSUP6,CIPSUPP6,XCIPLGT6,CIPLGTH6,PRGMSR6,XMTHCMP6,MTHCMP6 
156949,2,12.0401,A,.,A,.,R,900,1,R,8,R,30,R,900,R,30,R,9700,R,9700,R,10000,R,10160,R,1200,R,1200,R,1200,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2520,R,2520,R,7958,R,7913,R,1065,R,1065,R,3225,R,3863,R,570,R,570,R,1718,R,1740,12.0413,R,4950,R,250,R,1000,1,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
156967,3,12.0401,A,.,A,.,R,1800,1,R,14,R,54,R,900,R,27,R,14490,R,14490,R,15300,R,15300,R,650,R,1181,R,1195,R,1800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10368,R,10368,R,10854,R,10854,R,5117,R,5117,R,5360,R,5360,R,5117,R,5117,R,5360,R,5360,12.0409,R,9000,R,1600,R,1000,1,R,10,12.0413,R,3500,R,1200,R,1000,1,R,10,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
157456,3,12.0401,A,.,A,.,R,1800,1,R,13,R,52,R,900,R,26,R,10200,R,10415,R,10715,R,15200,R,1300,R,1300,R,1400,R,1400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13117,R,13507,R,13741,R,13949,R,8684,R,8788,R,8944,R,9087,R,6097,R,6123,R,6227,R,6331,12.041,R,6700,R,1000,R,600,1,R,5,12.0413,R,3200,R,1000,R,1000,1,R,9,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
157508,4,12.0401,A,.,A,.,R,1800,1,R,15,R,60,R,900,R,30,R,10050,R,11000,R,12000,R,12000,R,450,R,450,R,500,R,500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7500,R,7500,R,9000,R,9000,R,270,R,270,R,750,R,750,R,2700,R,2700,R,2700,R,2700,12.0413,R,8500,R,400,R,1000,1,R,12,12.0409,R,6500,R,800,R,1000,1,R,12,12.041,R,4550,R,800,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
157614,2,12.0401,A,.,A,.,R,1800,1,R,13,R,52,R,900,R,26,R,16200,R,16200,R,16380,R,17130,R,1500,R,1550,R,1550,R,2100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8099,R,8008,R,8099,R,9191,R,9139,R,9022,R,8775,R,7514,R,9139,R,9022,R,8775,R,7514,12.0413,R,5270,R,300,R,1000,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
157650,2,12.0401,A,.,A,.,R,1800,1,R,13,R,52,R,900,R,26,R,16200,R,16200,R,16380,R,17130,R,1500,R,1550,R,1550,R,2100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8840,R,8801,R,8918,R,10101,R,9958,R,9932,R,9659,R,8268,R,9958,R,9932,R,9659,R,8268,12.0413,R,5270,R,300,R,1000,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
157669,2,12.0401,A,.,A,.,R,1800,1,R,13,R,52,R,900,R,26,R,16200,R,16200,R,16380,R,17130,R,1500,R,1550,R,1550,R,2100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8840,R,8801,R,8918,R,10101,R,9958,R,9932,R,9659,R,8268,R,9958,R,9932,R,9659,R,8268,12.0413,R,5270,R,300,R,1000,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
157678,2,12.0401,A,.,A,.,R,1800,1,R,13,R,52,R,900,R,26,R,16200,R,16200,R,16380,R,17130,R,1500,R,1550,R,1550,R,2100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8099,R,8008,R,8099,R,9191,R,9139,R,9022,R,8775,R,7514,R,9139,R,9022,R,8775,R,7514,12.0413,R,5270,R,300,R,1000,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
157827,3,12.0401,A,.,A,.,R,1800,1,R,15,R,60,R,1000,R,26,R,13600,R,14580,R,14580,R,14580,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15135,R,15135,R,15855,R,16095,R,9840,R,9840,R,7875,R,6825,R,6855,R,6855,R,3585,R,3645,12.0413,R,7500,R,0,R,1000,1,R,12,12.041,R,6540,R,0,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
158158,6,51.071,A,.,A,.,R,31,2,R,8,R,30,R,30,R,30,R,10500,R,10500,R,10500,R,10500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6060,R,6090,R,6210,R,6210,R,1800,R,1875,R,1875,R,1875,R,1800,R,1875,R,1875,R,1875,47.0201,R,14300,A,.,R,57,2,R,10,11.0899,R,10500,A,.,R,30,2,R,7,52.0401,R,10500,A,.,R,30,2,R,7,51.0708,R,12300,A,.,R,38,2,R,9,52.0301,R,10500,A,.,R,30,2,R,7
158246,5,51.0805,A,.,A,.,R,37,2,R,9,R,36,R,37,R,36,R,13700,R,14475,R,14475,R,15900,R,1600,R,925,R,925,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8298,R,8316,R,8766,R,8892,R,3555,R,3087,R,3753,R,3807,R,3573,R,3087,R,3771,R,3771,51.0716,R,15900,A,.,R,53,2,R,9,15.0501,R,15900,A,.,R,36,2,R,9,51.0801,R,15400,A,.,R,53,2,R,9,15.0303,R,15900,A,.,R,60,2,R,9,-2,A,.,A,.,A,.,-2,A,.
158343,6,11.0601,A,.,A,.,R,45,2,R,8,R,30,R,44,R,30,R,16534,R,16354,R,16354,R,16354,R,750,R,800,R,800,R,800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6938,R,6938,R,6938,R,6938,R,1875,R,1875,R,1875,R,1875,R,1530,R,1530,R,1530,R,1530,10.9999,R,16354,R,800,R,45,2,R,7,11.1004,R,16354,R,800,R,30,2,R,7,11.0901,R,16354,R,800,R,30,2,R,7,11.0101,R,32708,R,1600,R,60,2,R,14,11.9999,R,16354,R,800,R,30,2,R,7
158440,6,51.071,A,.,A,.,R,1575,1,R,21,R,84,R,900,R,48,R,17290,R,17290,R,17290,R,18150,R,550,R,550,R,550,R,550,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7518,R,7518,R,7518,R,8295,R,5775,R,5775,R,5775,R,5880,R,2625,R,2625,R,2625,R,2625,51.071,R,10830,R,425,R,960,1,R,12,51.0713,R,10830,R,425,R,960,1,R,12,51.071,R,14250,R,425,R,1335,1,R,12,11.1099,R,17100,R,550,R,1410,1,R,21,51.1009,R,7980,R,425,R,705,1,R,8
158538,3,12.0401,A,.,A,.,R,1500,1,R,15,R,60,R,900,R,36,R,6975,R,6975,R,6975,R,6975,R,1200,R,1200,R,1200,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6000,R,6000,R,6000,R,6000,R,3000,R,3000,R,3000,R,3000,R,1500,R,1500,R,1500,R,1500,12.041,R,2475,R,675,R,600,1,R,6,12.0413,R,2900,R,450,R,750,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
158617,3,12.9999,A,.,A,.,R,30,2,R,8,R,30,R,30,R,30,R,9950,R,9950,R,10950,R,10950,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7628,R,7703,R,7958,R,7913,R,188,R,270,R,383,R,458,R,450,R,488,R,413,R,495,12.0502,R,3050,R,0,R,300,1,R,3,12.9999,R,5000,R,0,R,350,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
158644,4,12.0414,A,.,A,.,R,900,1,R,8,R,30,R,900,R,30,R,12500,R,12500,R,13300,R,13300,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8310,R,8678,R,9623,R,11333,R,2888,R,3060,R,3893,R,3653,R,1770,R,2685,R,3773,R,3653,12.0401,R,17200,R,0,R,1500,1,R,12,12.0413,R,6200,R,0,R,600,1,R,7,12.041,R,6200,R,0,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
158778,1,12.0499,A,.,A,.,R,1500,1,R,14,R,56,R,900,R,32,R,6112,R,6112,R,6112,R,6112,R,288,R,288,R,288,R,288,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14238,R,14378,R,14854,R,14770,R,7420,R,7840,R,8190,R,12082,R,5166,R,5166,R,5376,R,8568,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
158787,2,12.0401,A,.,A,.,R,1500,1,R,15,R,58,R,900,R,32,R,11500,R,11900,R,12000,R,12500,R,500,R,500,R,500,R,500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11136,R,11136,R,11136,R,11861,R,5496,R,5539,R,5858,R,5858,R,5699,R,5539,R,5858,R,5858,12.041,R,5000,R,400,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
159027,5,12.0401,A,.,A,.,R,1500,1,R,12,R,47,R,900,R,26,R,11282,R,13500,R,13500,R,13500,R,3828,R,3328,R,4328,R,4328,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10869,R,11280,R,11280,R,11280,R,4477,R,4653,R,4653,R,4653,R,4477,R,4653,R,4653,R,4653,12.0409,R,11380,R,3787,R,900,1,R,7,12.0413,R,1886,R,215,R,600,1,R,5,12.0499,R,12805,R,2935,R,1250,1,R,9,12.041,R,5066,R,1963,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.
159319,1,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,30,R,9200,R,9700,R,9700,R,10200,R,1100,R,1100,R,1100,R,1100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4355,R,4355,R,4355,R,4355,R,1170,R,1170,R,1170,R,1170,R,1040,R,1170,R,1170,R,1170,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
159328,3,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,30,R,9100,R,9700,R,9700,R,10200,R,1100,R,1100,R,1100,R,1100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11635,R,11635,R,11635,R,11635,R,2990,R,2990,R,2990,R,2990,R,2990,R,2990,R,2990,R,2990,12.0409,R,5700,R,1100,R,750,1,R,6,12.0413,R,5700,R,1100,R,750,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
159513,1,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,18000,R,18000,R,18000,R,18000,R,1000,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6250,R,7500,R,18750,R,18750,R,2288,R,2500,R,5000,R,5000,R,150,R,3750,R,5000,R,5000,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
159522,2,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,30,R,18000,R,18000,R,18000,R,18000,R,1000,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8125,R,10400,R,10400,R,10400,R,2600,R,3900,R,3900,R,3900,R,260,R,2600,R,2600,R,2600,12.0409,R,9000,R,1200,R,750,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
159531,2,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,30,R,9150,R,9150,R,11150,R,11150,R,850,R,850,R,850,R,850,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6981,R,13351,R,13793,R,13715,R,3965,R,7358,R,7605,R,8619,R,2600,R,5408,R,4992,R,7956,12.0413,R,5820,R,180,R,750,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
159601,2,12.0401,A,.,A,.,R,1500,1,R,14,R,56,R,900,R,32,R,8150,R,8150,R,8500,R,9500,R,850,R,850,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13048,R,13160,R,13608,R,14770,R,7392,R,7448,R,7728,R,11144,R,4872,R,4928,R,5096,R,7896,12.0413,R,3500,R,500,R,750,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160117,2,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,30,R,13200,R,13305,R,15255,R,13965,R,1050,R,1122,R,1288,R,1288,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11484,R,12180,R,14376,R,14376,R,396,R,420,R,624,R,624,R,396,R,420,R,624,R,624,12.041,R,5586,R,944,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160126,3,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,30,R,8198,R,8198,R,13500,R,13500,R,1052,R,1052,R,2010,R,2010,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13221,R,13351,R,13923,R,13715,R,7293,R,7358,R,7670,R,11219,R,4797,R,4836,R,4992,R,7956,12.041,R,5586,R,906,R,600,1,R,5,12.0413,R,6750,R,511,R,600,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160135,2,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,30,R,13200,R,13305,R,13965,R,13965,R,1050,R,1122,R,1280,R,1280,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11484,R,12180,R,13212,R,13212,R,396,R,420,R,816,R,816,R,396,R,420,R,816,R,816,12.0413,R,4800,R,597,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160199,3,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,11610,R,11610,R,11610,R,11610,R,340,R,340,R,340,R,340,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9600,R,10050,R,10225,R,10225,R,4738,R,4963,R,5050,R,5050,R,4738,R,5150,R,5175,R,5050,12.0413,R,5863,R,340,R,750,1,R,8,12.041,R,4712,R,340,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160320,2,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,30,R,18000,R,18000,R,18000,R,18000,R,1000,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8658,R,9750,R,13000,R,13000,R,260,R,2600,R,9100,R,9100,R,260,R,5200,R,9100,R,9100,12.0409,R,9000,R,1200,R,750,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160445,2,12.0401,A,.,A,.,R,1500,1,R,11,R,43,R,900,R,26,R,15000,R,16000,R,16000,R,16550,R,2950,R,2950,R,2950,R,2900,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6418,R,6418,R,6912,R,11341,R,2559,R,2559,R,2559,R,9277,R,2559,R,2559,R,2559,R,6579,12.0413,R,2250,R,550,R,500,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160472,3,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,26,R,11980,R,13390,R,13390,R,13390,R,900,R,900,R,900,R,900,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10000,R,12500,R,15000,R,15000,R,5000,R,7500,R,8750,R,8750,R,5000,R,7500,R,8750,R,8750,12.041,R,6530,R,650,R,600,1,R,6,12.0413,R,5635,R,0,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
160597,5,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,30,R,13000,R,13000,R,13000,R,13000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18000,R,18000,R,18000,R,18000,R,1920,R,1920,R,1920,R,1920,R,2400,R,2400,R,2400,R,2400,12.0402,R,12000,R,0,R,1500,1,R,16,12.041,R,6000,R,0,R,600,1,R,6,12.0409,R,7000,R,0,R,750,1,R,8,12.0413,R,7000,R,0,R,750,1,R,8,-2,A,.,A,.,A,.,-2,A,.
160995,14,51.0801,A,.,A,.,R,67,2,R,24,R,96,R,30,R,48,R,15840,R,16270,R,16770,R,16026,R,2400,R,2800,R,2800,R,2800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12000,R,12000,R,12000,R,12000,R,4992,R,4992,R,4992,R,4992,R,4992,R,4992,R,4992,R,4992,43.0103,R,15499,R,2800,R,68,2,R,24,43.0103,R,16015,R,2800,R,70,2,R,24,48.0508,R,17393,R,2800,R,71,2,R,24,51.071,R,14495,R,2800,R,65,2,R,24,51.1501,R,15148,R,2800,R,71,2,R,24
161493,2,12.0401,A,.,A,.,R,1500,1,R,11,R,43,R,900,R,26,R,15000,R,15000,R,15000,R,15750,R,1500,R,1500,R,1550,R,2100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7310,R,7278,R,7375,R,8353,R,8235,R,8213,R,7987,R,6837,R,8235,R,8213,R,7987,R,6837,12.0413,R,8000,R,300,R,1000,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
161527,7,12.0401,A,.,A,.,R,1500,1,R,11,R,45,R,900,R,30,R,15750,R,14500,R,14500,R,14500,A,.,R,1500,R,1500,R,1609,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11419,R,7054,R,7054,R,7200,R,7290,R,4275,R,4275,R,4354,R,7088,R,4151,R,4151,R,4241,12.0409,R,9550,R,649,R,600,1,R,6,51.3501,R,11750,R,1215,R,600,1,R,6,51.3501,R,11750,R,1042,R,601,1,R,6,12.041,R,1685,R,423,R,200,1,R,2,51.3703,R,12550,R,1170,R,660,1,R,6
161615,2,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,13400,R,13400,R,16000,R,16000,R,1500,R,1500,R,1600,R,1600,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10813,R,10813,R,11125,R,11125,R,813,R,813,R,813,R,813,R,4300,R,4300,R,4300,R,4300,12.041,R,2900,R,800,R,250,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
161651,3,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,38,R,15100,R,15100,R,12100,R,12100,R,900,R,900,R,1400,R,1400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12000,R,12000,R,12000,R,12000,R,2640,R,2640,R,2640,R,2640,R,2640,R,2640,R,2640,R,2640,12.0409,R,8500,R,600,R,600,1,R,8,12.041,R,2600,R,400,R,300,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
161776,5,51.0801,A,.,A,.,R,51,2,R,9,R,36,R,51,R,36,R,14772,R,15137,R,15137,R,15272,R,720,R,720,R,720,R,585,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5616,R,5544,R,5607,R,5832,R,6327,R,6255,R,6084,R,5202,R,4365,R,4365,R,4185,R,3744,51.0713,R,14530,R,915,R,51,2,R,9,43.0104,R,30325,R,2044,R,91,2,R,18,11.1006,R,14277,R,2605,R,54,2,R,9,11.0901,R,29954,R,2400,R,105,2,R,18,-2,A,.,A,.,A,.,-2,A,.
161800,2,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,16675,R,17380,R,17995,R,18995,R,1065,R,1095,R,1175,R,1275,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7388,R,7525,R,7600,R,7763,R,2788,R,2988,R,3000,R,3038,R,3125,R,3125,R,3125,R,3125,12.0402,R,14975,R,1400,R,1200,1,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
161855,2,12.0401,A,.,A,.,R,1500,1,R,15,R,60,R,900,R,36,R,15150,R,15150,R,15150,R,15150,R,1100,R,1100,R,1100,R,1100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13380,R,13380,R,13380,R,13380,R,2640,R,2640,R,2640,R,2640,R,3435,R,3435,R,3435,R,3435,12.041,R,23250,R,250,R,250,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
162335,2,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,15675,R,15675,R,15675,R,16144,R,2776,R,2776,R,3331,R,3385,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16338,R,17500,R,18250,R,18750,R,11588,R,8750,R,9775,R,10025,R,8563,R,8563,R,7825,R,8013,12.041,R,3270,R,824,R,250,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
162371,8,47.0201,A,.,A,.,R,1152,1,R,12,R,48,R,864,R,36,R,15950,R,15950,R,15950,R,15950,R,2214,R,2214,R,2214,R,2214,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8400,R,8400,R,8400,R,8400,R,4800,R,4800,R,4800,R,4800,R,4800,R,4800,R,4800,R,4800,47.0605,R,15250,R,2695,R,1152,1,R,12,47.0101,R,15333,R,2319,R,1152,1,R,12,48.0508,R,12504,R,1352,R,864,1,R,9,47.0303,R,15250,R,2491,R,1152,1,R,12,49.0205,R,4800,R,101,R,320,1,R,3
162830,1,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,15635,R,16060,R,17035,R,17035,R,840,R,1240,R,2240,R,2240,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13563,R,13813,R,14063,R,14313,R,5625,R,5875,R,6063,R,6125,R,5625,R,5875,R,6063,R,6125,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
162982,2,12.0503,A,.,A,.,R,1620,1,R,13,R,50,R,720,R,50,R,29500,R,29500,R,29500,R,29500,R,900,R,900,R,725,R,725,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,22500,R,22500,R,22500,R,22500,R,5625,R,5625,R,5625,R,5625,R,5625,R,5625,R,5625,R,5625,12.0501,R,26500,R,725,R,1620,1,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
